,h,e,x,a,c,o,type
3765,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3766,-0.0076450333,-0.008762319,-0.045343436,-0.07187032,-0.009553857,-0.043465376,ENTJ
3767,0.11480044,0.11391677,0.115639746,0.10445404,0.09840545,0.08285391,ESTP
3768,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
3769,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3770,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3771,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3772,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3773,-0.16040143,-0.23301345,-0.21883097,-0.181458,-0.24125476,-0.15130268,ENFJ
3774,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
3775,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3776,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3777,-0.16040143,-0.23301345,-0.21883097,-0.181458,-0.24125476,-0.15130268,ENFJ
3778,0.17413418,0.1823058,0.18613851,0.18455611,0.1758327,0.17485556,ISTP
3779,-0.30421054,-0.33485812,-0.33493078,-0.27619898,-0.32181072,-0.3159086,ISTJ
3780,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3781,0.2261462,0.27583906,0.25149798,0.18290448,0.21394184,0.24788232,ENTP
3782,0.17413418,0.1823058,0.18613851,0.18455611,0.1758327,0.17485556,ISTP
3783,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3784,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3785,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3786,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3787,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3788,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3789,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3790,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
3791,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3792,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3793,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3794,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3795,0.2261462,0.27583906,0.25149798,0.18290448,0.21394184,0.24788232,ENTP
3796,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3797,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3798,0.2261462,0.27583906,0.25149798,0.18290448,0.21394184,0.24788232,ENTP
3799,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3800,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3801,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
3802,0.2261462,0.27583906,0.25149798,0.18290448,0.21394184,0.24788232,ENTP
3803,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3804,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3805,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3806,-0.03480816,0.008179154,0.016204856,0.0014436617,0.03248715,-0.009364948,ISFJ
3807,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3808,-0.16040143,-0.23301345,-0.21883097,-0.181458,-0.24125476,-0.15130268,ENFJ
3809,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3810,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3811,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3812,0.031167686,-0.016246188,0.0067409575,0.06438259,0.036675483,0.071129635,ESFP
3813,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3814,0.2261462,0.27583906,0.25149798,0.18290448,0.21394184,0.24788232,ENTP
3815,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3816,0.17413418,0.1823058,0.18613851,0.18455611,0.1758327,0.17485556,ISTP
3817,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3818,0.2261462,0.27583906,0.25149798,0.18290448,0.21394184,0.24788232,ENTP
3819,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3820,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
3821,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3822,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3823,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3824,0.18894665,0.25324368,0.2491911,0.17129439,0.22875108,0.22027795,ESTJ
3825,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3826,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
3827,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3828,0.031167686,-0.016246188,0.0067409575,0.06438259,0.036675483,0.071129635,ESFP
3829,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3830,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
3831,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3832,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
3833,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3834,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
3835,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3836,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3837,-0.0076450333,-0.008762319,-0.045343436,-0.07187032,-0.009553857,-0.043465376,ENTJ
3838,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3839,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3840,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3841,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3842,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3843,0.2261462,0.27583906,0.25149798,0.18290448,0.21394184,0.24788232,ENTP
3844,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3845,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3846,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3847,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3848,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3849,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3850,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3851,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3852,0.2261462,0.27583906,0.25149798,0.18290448,0.21394184,0.24788232,ENTP
3853,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3854,0.2261462,0.27583906,0.25149798,0.18290448,0.21394184,0.24788232,ENTP
3855,-0.03480816,0.008179154,0.016204856,0.0014436617,0.03248715,-0.009364948,ISFJ
3856,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3857,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3858,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
3859,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
3860,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3861,0.2261462,0.27583906,0.25149798,0.18290448,0.21394184,0.24788232,ENTP
3862,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3863,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3864,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3865,-0.16040143,-0.23301345,-0.21883097,-0.181458,-0.24125476,-0.15130268,ENFJ
3866,0.17413418,0.1823058,0.18613851,0.18455611,0.1758327,0.17485556,ISTP
3867,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3868,-0.16040143,-0.23301345,-0.21883097,-0.181458,-0.24125476,-0.15130268,ENFJ
3869,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3870,-0.03480816,0.008179154,0.016204856,0.0014436617,0.03248715,-0.009364948,ISFJ
3871,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3872,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3873,-0.021887876,-0.080630615,-0.018369168,-0.0040457845,-0.042146787,-0.04700236,ISFP
3874,-0.30421054,-0.33485812,-0.33493078,-0.27619898,-0.32181072,-0.3159086,ISTJ
3875,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3876,-0.30421054,-0.33485812,-0.33493078,-0.27619898,-0.32181072,-0.3159086,ISTJ
3877,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3878,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3879,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3880,-0.16040143,-0.23301345,-0.21883097,-0.181458,-0.24125476,-0.15130268,ENFJ
3881,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3882,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3883,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
3884,-0.30421054,-0.33485812,-0.33493078,-0.27619898,-0.32181072,-0.3159086,ISTJ
3885,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3886,-0.021887876,-0.080630615,-0.018369168,-0.0040457845,-0.042146787,-0.04700236,ISFP
3887,-0.16040143,-0.23301345,-0.21883097,-0.181458,-0.24125476,-0.15130268,ENFJ
3888,0.17413418,0.1823058,0.18613851,0.18455611,0.1758327,0.17485556,ISTP
3889,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3890,-0.0076450333,-0.008762319,-0.045343436,-0.07187032,-0.009553857,-0.043465376,ENTJ
3891,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3892,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3893,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3894,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3895,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3896,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3897,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3898,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3899,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3900,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3901,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
3902,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
3903,0.2261462,0.27583906,0.25149798,0.18290448,0.21394184,0.24788232,ENTP
3904,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3905,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3906,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3907,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3908,-0.0076450333,-0.008762319,-0.045343436,-0.07187032,-0.009553857,-0.043465376,ENTJ
3909,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3910,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3911,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3912,-0.03480816,0.008179154,0.016204856,0.0014436617,0.03248715,-0.009364948,ISFJ
3913,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3914,0.2261462,0.27583906,0.25149798,0.18290448,0.21394184,0.24788232,ENTP
3915,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3916,-0.021887876,-0.080630615,-0.018369168,-0.0040457845,-0.042146787,-0.04700236,ISFP
3917,0.2261462,0.27583906,0.25149798,0.18290448,0.21394184,0.24788232,ENTP
3918,0.17413418,0.1823058,0.18613851,0.18455611,0.1758327,0.17485556,ISTP
3919,0.2261462,0.27583906,0.25149798,0.18290448,0.21394184,0.24788232,ENTP
3920,-0.16040143,-0.23301345,-0.21883097,-0.181458,-0.24125476,-0.15130268,ENFJ
3921,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
3922,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
3923,0.2261462,0.27583906,0.25149798,0.18290448,0.21394184,0.24788232,ENTP
3924,-0.30421054,-0.33485812,-0.33493078,-0.27619898,-0.32181072,-0.3159086,ISTJ
3925,-0.0076450333,-0.008762319,-0.045343436,-0.07187032,-0.009553857,-0.043465376,ENTJ
3926,0.2261462,0.27583906,0.25149798,0.18290448,0.21394184,0.24788232,ENTP
3927,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3928,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3929,-0.16040143,-0.23301345,-0.21883097,-0.181458,-0.24125476,-0.15130268,ENFJ
3930,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3931,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3932,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
3933,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
3934,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3935,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
3936,-0.30421054,-0.33485812,-0.33493078,-0.27619898,-0.32181072,-0.3159086,ISTJ
3937,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3938,0.17413418,0.1823058,0.18613851,0.18455611,0.1758327,0.17485556,ISTP
3939,0.23291545,0.29101482,0.26665145,0.24780795,0.2735741,0.25687364,ESFJ
3940,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3941,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3942,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3943,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3944,0.17413418,0.1823058,0.18613851,0.18455611,0.1758327,0.17485556,ISTP
3945,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3946,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
3947,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3948,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3949,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
3950,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3951,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3952,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3953,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3954,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3955,-0.021887876,-0.080630615,-0.018369168,-0.0040457845,-0.042146787,-0.04700236,ISFP
3956,-0.03480816,0.008179154,0.016204856,0.0014436617,0.03248715,-0.009364948,ISFJ
3957,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3958,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3959,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3960,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3961,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
3962,0.18894665,0.25324368,0.2491911,0.17129439,0.22875108,0.22027795,ESTJ
3963,-0.03480816,0.008179154,0.016204856,0.0014436617,0.03248715,-0.009364948,ISFJ
3964,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
3965,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3966,-0.021887876,-0.080630615,-0.018369168,-0.0040457845,-0.042146787,-0.04700236,ISFP
3967,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3968,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3969,-0.0076450333,-0.008762319,-0.045343436,-0.07187032,-0.009553857,-0.043465376,ENTJ
3970,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3971,-0.03480816,0.008179154,0.016204856,0.0014436617,0.03248715,-0.009364948,ISFJ
3972,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3973,-0.0076450333,-0.008762319,-0.045343436,-0.07187032,-0.009553857,-0.043465376,ENTJ
3974,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3975,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3976,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3977,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3978,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3979,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3980,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3981,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3982,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3983,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
3984,-0.0076450333,-0.008762319,-0.045343436,-0.07187032,-0.009553857,-0.043465376,ENTJ
3985,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3986,0.2261462,0.27583906,0.25149798,0.18290448,0.21394184,0.24788232,ENTP
3987,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3988,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
3989,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3990,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3991,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3992,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
3993,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
3994,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
3995,0.17413418,0.1823058,0.18613851,0.18455611,0.1758327,0.17485556,ISTP
3996,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3997,0.17413418,0.1823058,0.18613851,0.18455611,0.1758327,0.17485556,ISTP
3998,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
3999,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
4000,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
4001,0.031167686,-0.016246188,0.0067409575,0.06438259,0.036675483,0.071129635,ESFP
4002,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
4003,0.11480044,0.11391677,0.115639746,0.10445404,0.09840545,0.08285391,ESTP
4004,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
4005,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
4006,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
4007,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
4008,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
4009,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
4010,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
4011,-0.30421054,-0.33485812,-0.33493078,-0.27619898,-0.32181072,-0.3159086,ISTJ
4012,0.2261462,0.27583906,0.25149798,0.18290448,0.21394184,0.24788232,ENTP
4013,0.2261462,0.27583906,0.25149798,0.18290448,0.21394184,0.24788232,ENTP
4014,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
4015,0.2261462,0.27583906,0.25149798,0.18290448,0.21394184,0.24788232,ENTP
4016,-0.30421054,-0.33485812,-0.33493078,-0.27619898,-0.32181072,-0.3159086,ISTJ
4017,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
4018,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
4019,0.23291545,0.29101482,0.26665145,0.24780795,0.2735741,0.25687364,ESFJ
4020,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
4021,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
4022,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
4023,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
4024,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
4025,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
4026,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
4027,0.2261462,0.27583906,0.25149798,0.18290448,0.21394184,0.24788232,ENTP
4028,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
4029,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
4030,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
4031,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
4032,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
4033,-0.0076450333,-0.008762319,-0.045343436,-0.07187032,-0.009553857,-0.043465376,ENTJ
4034,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
4035,0.2261462,0.27583906,0.25149798,0.18290448,0.21394184,0.24788232,ENTP
4036,0.17413418,0.1823058,0.18613851,0.18455611,0.1758327,0.17485556,ISTP
4037,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
4038,0.2261462,0.27583906,0.25149798,0.18290448,0.21394184,0.24788232,ENTP
4039,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
4040,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
4041,-0.021887876,-0.080630615,-0.018369168,-0.0040457845,-0.042146787,-0.04700236,ISFP
4042,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
4043,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
4044,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
4045,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
4046,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
4047,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
4048,-0.30421054,-0.33485812,-0.33493078,-0.27619898,-0.32181072,-0.3159086,ISTJ
4049,-0.03480816,0.008179154,0.016204856,0.0014436617,0.03248715,-0.009364948,ISFJ
4050,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
4051,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
4052,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
4053,0.2261462,0.27583906,0.25149798,0.18290448,0.21394184,0.24788232,ENTP
4054,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
4055,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
4056,0.031046625,-0.00041333586,0.050270554,0.047028057,0.021851428,0.058420863,INTJ
4057,-0.16040143,-0.23301345,-0.21883097,-0.181458,-0.24125476,-0.15130268,ENFJ
4058,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
4059,-0.021887876,-0.080630615,-0.018369168,-0.0040457845,-0.042146787,-0.04700236,ISFP
4060,-0.30421054,-0.33485812,-0.33493078,-0.27619898,-0.32181072,-0.3159086,ISTJ
4061,0.021844722,0.017595284,0.029914498,-0.011663079,-0.007400289,0.003712885,ENFP
4062,0.18894665,0.25324368,0.2491911,0.17129439,0.22875108,0.22027795,ESTJ
4063,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
4064,0.089677244,0.11640066,0.123025626,0.10723581,0.075457454,0.08342588,INFP
4065,0.09481177,0.09846595,0.04217674,0.07742868,0.08169306,0.067246184,INFJ
4066,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
4067,-0.30421054,-0.33485812,-0.33493078,-0.27619898,-0.32181072,-0.3159086,ISTJ
4068,-0.06984396,-0.065873995,-0.03472466,-0.013664551,-0.08138462,-0.06233738,INTP
